ID_Nasabah,Bulan,Tahun,Saldo
2111,June,2021,0
2111,July,2021,0
2111,August,2021,0
2111,September,2021,0
2111,October,2021,0
2111,November,2021,0
2111,December,2021,0
2111,January,2022,0
2111,February,2022,0
2111,March,2022,0
2111,April,2022,0
2111,May,2022,0
2111,June,2022,0
2111,July,2022,0
2111,August,2022,0
2111,September,2022,0
2111,October,2022,0
2111,November,2022,0
2111,December,2022,0
2112,October,2020,1116795
2112,November,2020,1132629
2112,December,2020,1214370
2112,January,2021,1106743
2112,February,2021,1211225
2112,March,2021,1172568
2112,April,2021,1199715
2112,May,2021,1125627
2112,June,2021,1197725
2112,July,2021,1150344
2112,August,2021,1169635
2112,September,2021,0
2112,October,2021,0
2112,November,2021,0
2112,December,2021,0
2112,January,2022,0
2112,February,2022,0
2112,March,2022,0
2112,April,2022,0
2112,May,2022,0
2112,June,2022,0
2112,July,2022,0
2112,August,2022,0
2112,September,2022,0
2112,October,2022,0
2112,November,2022,0
2112,December,2022,0
2113,June,2022,26730397
2113,July,2022,27175481
2113,August,2022,26750271
2113,September,2022,26406592
2113,October,2022,25654480
2113,November,2022,25530366
2113,December,2022,25530366
2114,March,2021,32158840
2114,April,2021,32352500
2114,May,2021,32841699
2114,June,2021,32063143
2114,July,2021,34256672
2114,August,2021,34124260
2114,September,2021,33577978
2114,October,2021,33620571
2114,November,2021,33679793
2114,December,2021,35138099
2114,January,2022,34682399
2114,February,2022,34425426
2114,March,2022,33561460
2114,April,2022,35773093
2114,May,2022,35042578
2114,June,2022,35771725
2114,July,2022,32924162
2114,August,2022,32678453
2114,September,2022,35201221
2114,October,2022,34252754
2114,November,2022,34097138
2114,December,2022,35159267
2115,May,2020,6673236
2115,June,2020,6378346
2115,July,2020,6852480
2115,August,2020,6726336
2115,September,2020,7191410
2115,October,2020,7492876
2115,November,2020,7832807
2115,December,2020,8008894
2115,January,2021,8101625
2115,February,2021,7967017
2115,March,2021,7619850
2115,April,2021,7420598
2115,May,2021,7984113
2115,June,2021,7654774
2115,July,2021,7987305
2115,August,2021,8557614
2115,September,2021,8550793
2115,October,2021,8577056
2115,November,2021,8137688
2115,December,2021,8140282
2115,January,2022,8573004
2115,February,2022,8355404
2115,March,2022,8496106
2115,April,2022,8642682
2115,May,2022,8891774
2115,June,2022,8815768
2115,July,2022,9426593
2115,August,2022,9412706
2115,September,2022,9718860
2115,October,2022,9267938
2115,November,2022,9695003
2115,December,2022,10047499
2116,September,2021,0
2116,October,2021,0
2116,November,2021,0
2116,December,2021,0
2116,January,2022,0
2116,February,2022,0
2116,March,2022,0
2116,April,2022,0
2116,May,2022,0
2116,June,2022,0
2116,July,2022,0
2116,August,2022,0
2116,September,2022,0
2116,October,2022,0
2116,November,2022,0
2116,December,2022,0
2117,June,2020,29339064
2117,July,2020,30783682
2117,August,2020,30094813
2117,September,2020,27897396
2117,October,2020,28582147
2117,November,2020,29898258
2117,December,2020,28601814
2117,January,2021,27520164
2117,February,2021,29130977
2117,March,2021,29423922
2117,April,2021,31479893
2117,May,2021,29241264
2117,June,2021,31940843
2117,July,2021,31388357
2117,August,2021,31650236
2117,September,2021,31539057
2117,October,2021,31967868
2117,November,2021,31013033
2117,December,2021,30940416
2117,January,2022,32937316
2117,February,2022,33222209
2117,March,2022,32531772
2117,April,2022,33423959
2117,May,2022,32884607
2117,June,2022,34685397
2117,July,2022,35982334
2117,August,2022,36290257
2117,September,2022,36130131
2117,October,2022,35771708
2117,November,2022,34869537
2117,December,2022,33533593
2118,February,2020,0
2118,March,2020,0
2118,April,2020,0
2118,May,2020,0
2118,June,2020,0
2118,July,2020,0
2118,August,2020,0
2118,September,2020,0
2118,October,2020,0
2118,November,2020,0
2118,December,2020,0
2118,January,2021,0
2118,February,2021,0
2118,March,2021,0
2118,April,2021,0
2118,May,2021,0
2118,June,2021,0
2118,July,2021,0
2118,August,2021,0
2118,September,2021,0
2118,October,2021,0
2118,November,2021,0
2118,December,2021,0
2118,January,2022,0
2118,February,2022,0
2118,March,2022,0
2118,April,2022,0
2118,May,2022,0
2118,June,2022,0
2118,July,2022,0
2118,August,2022,0
2118,September,2022,0
2118,October,2022,0
2118,November,2022,0
2118,December,2022,0
2119,October,2021,20397733
2119,November,2021,18647163
2119,December,2021,18738951
2119,January,2022,19381348
2119,February,2022,18647163
2119,March,2022,18647163
2119,April,2022,19796569
2119,May,2022,19422941
2119,June,2022,20087866
2119,July,2022,20364101
2119,August,2022,19766204
2119,September,2022,21074236
2119,October,2022,20164535
2119,November,2022,19880618
2119,December,2022,20446545
2120,December,2021,24819730
2120,January,2022,0
2120,February,2022,0
2120,March,2022,0
2120,April,2022,0
2120,May,2022,0
2120,June,2022,0
2120,July,2022,0
2120,August,2022,0
2120,September,2022,0
2120,October,2022,0
2120,November,2022,0
2120,December,2022,0
2121,July,2022,0
2121,August,2022,0
2121,September,2022,0
2121,October,2022,0
2121,November,2022,0
2121,December,2022,0
2122,October,2021,11269056
2122,November,2021,10875566
2122,December,2021,11109989
2122,January,2022,0
2122,February,2022,0
2122,March,2022,0
2122,April,2022,0
2122,May,2022,0
2122,June,2022,0
2122,July,2022,0
2122,August,2022,0
2122,September,2022,0
2122,October,2022,0
2122,November,2022,0
2122,December,2022,0
2123,May,2021,24017588
2123,June,2021,24880708
2123,July,2021,23768854
2123,August,2021,24214227
2123,September,2021,23736391
2123,October,2021,25782477
2123,November,2021,26182361
2123,December,2021,25453232
2123,January,2022,25138993
2123,February,2022,23613445
2123,March,2022,24722040
2123,April,2022,23726235
2123,May,2022,25309730
2123,June,2022,26381432
2123,July,2022,25893347
2123,August,2022,25919172
2123,September,2022,24232635
2123,October,2022,25556391
2123,November,2022,25711435
2123,December,2022,23662067
2124,September,2022,6454552
2124,October,2022,6260836
2124,November,2022,6398132
2124,December,2022,6431961
2125,May,2021,12877818
2125,June,2021,13240005
2125,July,2021,13759193
2125,August,2021,13818733
2125,September,2021,12770827
2125,October,2021,13661558
2125,November,2021,13699458
2125,December,2021,13667013
2125,January,2022,13465411
2125,February,2022,13307384
2125,March,2022,14067779
2125,April,2022,13459209
2125,May,2022,12753286
2125,June,2022,12908275
2125,July,2022,13062183
2125,August,2022,13089915
2125,September,2022,13077865
2125,October,2022,13231306
2125,November,2022,13019123
2125,December,2022,12982137
2126,June,2020,0
2126,July,2020,0
2126,August,2020,0
2126,September,2020,0
2126,October,2020,0
2126,November,2020,0
2126,December,2020,0
2126,January,2021,0
2126,February,2021,0
2126,March,2021,0
2126,April,2021,0
2126,May,2021,0
2126,June,2021,0
2126,July,2021,0
2126,August,2021,0
2126,September,2021,0
2126,October,2021,0
2126,November,2021,0
2126,December,2021,0
2126,January,2022,0
2126,February,2022,0
2126,March,2022,0
2126,April,2022,0
2126,May,2022,0
2126,June,2022,0
2126,July,2022,0
2126,August,2022,0
2126,September,2022,0
2126,October,2022,0
2126,November,2022,0
2126,December,2022,0
2127,June,2022,9002539
2127,July,2022,9945622
2127,August,2022,9734688
2127,September,2022,10223650
2127,October,2022,9732148
2127,November,2022,9513163
2127,December,2022,9809970
2128,September,2020,12537479
2128,October,2020,12146710
2128,November,2020,12138045
2128,December,2020,11555729
2128,January,2021,0
2128,February,2021,0
2128,March,2021,0
2128,April,2021,0
2128,May,2021,0
2128,June,2021,0
2128,July,2021,0
2128,August,2021,0
2128,September,2021,0
2128,October,2021,0
2128,November,2021,0
2128,December,2021,0
2128,January,2022,0
2128,February,2022,0
2128,March,2022,0
2128,April,2022,0
2128,May,2022,0
2128,June,2022,0
2128,July,2022,0
2128,August,2022,0
2128,September,2022,0
2128,October,2022,0
2128,November,2022,0
2128,December,2022,0
2129,January,2022,1709394
2129,February,2022,1705425
2129,March,2022,1719830
2129,April,2022,1837581
2129,May,2022,1728003
2129,June,2022,1737282
2129,July,2022,1605565
2129,August,2022,1668489
2129,September,2022,1721985
2129,October,2022,1682002
2129,November,2022,1743879
2129,December,2022,1640699
2130,May,2020,19517604
2130,June,2020,19890807
2130,July,2020,19420420
2130,August,2020,19798280
2130,September,2020,18874353
2130,October,2020,19449052
2130,November,2020,19389257
2130,December,2020,18874353
2130,January,2021,18874353
2130,February,2021,20013152
2130,March,2021,19968122
2130,April,2021,19364739
2130,May,2021,18914059
2130,June,2021,19392030
2130,July,2021,19081527
2130,August,2021,19711817
2130,September,2021,21300337
2130,October,2021,20376294
2130,November,2021,21971091
2130,December,2021,19872572
2130,January,2022,19650210
2130,February,2022,21299385
2130,March,2022,20370132
2130,April,2022,20035093
2130,May,2022,20153741
2130,June,2022,19188345
2130,July,2022,18874353
2130,August,2022,18874353
2130,September,2022,19888304
2130,October,2022,19257946
2130,November,2022,20072148
2130,December,2022,19977812
2131,July,2021,30416788
2131,August,2021,30665850
2131,September,2021,31070880
2131,October,2021,31113111
2131,November,2021,29053928
2131,December,2021,30584366
2131,January,2022,30880824
2131,February,2022,30366960
2131,March,2022,30886933
2131,April,2022,31202573
2131,May,2022,30102867
2131,June,2022,31116260
2131,July,2022,30218954
2131,August,2022,29953828
2131,September,2022,30005262
2131,October,2022,29556166
2131,November,2022,27851297
2131,December,2022,27851297
2132,January,2021,0
2132,February,2021,0
2132,March,2021,0
2132,April,2021,0
2132,May,2021,0
2132,June,2021,0
2132,July,2021,0
2132,August,2021,0
2132,September,2021,0
2132,October,2021,0
2132,November,2021,0
2132,December,2021,0
2132,January,2022,0
2132,February,2022,0
2132,March,2022,0
2132,April,2022,0
2132,May,2022,0
2132,June,2022,0
2132,July,2022,0
2132,August,2022,0
2132,September,2022,0
2132,October,2022,0
2132,November,2022,0
2132,December,2022,0
2133,March,2021,11573846
2133,April,2021,11435493
2133,May,2021,11954768
2133,June,2021,11578398
2133,July,2021,11440408
2133,August,2021,11446128
2133,September,2021,0
2133,October,2021,0
2133,November,2021,0
2133,December,2021,0
2133,January,2022,0
2133,February,2022,0
2133,March,2022,0
2133,April,2022,0
2133,May,2022,0
2133,June,2022,0
2133,July,2022,0
2133,August,2022,0
2133,September,2022,0
2133,October,2022,0
2133,November,2022,0
2133,December,2022,0
2134,February,2021,2352153
2134,March,2021,0
2134,April,2021,0
2134,May,2021,0
2134,June,2021,0
2134,July,2021,0
2134,August,2021,0
2134,September,2021,0
2134,October,2021,0
2134,November,2021,0
2134,December,2021,0
2134,January,2022,0
2134,February,2022,0
2134,March,2022,0
2134,April,2022,0
2134,May,2022,0
2134,June,2022,0
2134,July,2022,0
2134,August,2022,0
2134,September,2022,0
2134,October,2022,0
2134,November,2022,0
2134,December,2022,0
2135,April,2020,4992308
2135,May,2020,4754226
2135,June,2020,4904399
2135,July,2020,4847000
2135,August,2020,5043758
2135,September,2020,5476480
2135,October,2020,5411822
2135,November,2020,5103694
2135,December,2020,5050947
2135,January,2021,0
2135,February,2021,0
2135,March,2021,0
2135,April,2021,0
2135,May,2021,0
2135,June,2021,0
2135,July,2021,0
2135,August,2021,0
2135,September,2021,0
2135,October,2021,0
2135,November,2021,0
2135,December,2021,0
2135,January,2022,0
2135,February,2022,0
2135,March,2022,0
2135,April,2022,0
2135,May,2022,0
2135,June,2022,0
2135,July,2022,0
2135,August,2022,0
2135,September,2022,0
2135,October,2022,0
2135,November,2022,0
2135,December,2022,0
2136,May,2020,0
2136,June,2020,0
2136,July,2020,0
2136,August,2020,0
2136,September,2020,0
2136,October,2020,0
2136,November,2020,0
2136,December,2020,0
2136,January,2021,0
2136,February,2021,0
2136,March,2021,0
2136,April,2021,0
2136,May,2021,0
2136,June,2021,0
2136,July,2021,0
2136,August,2021,0
2136,September,2021,0
2136,October,2021,0
2136,November,2021,0
2136,December,2021,0
2136,January,2022,0
2136,February,2022,0
2136,March,2022,0
2136,April,2022,0
2136,May,2022,0
2136,June,2022,0
2136,July,2022,0
2136,August,2022,0
2136,September,2022,0
2136,October,2022,0
2136,November,2022,0
2136,December,2022,0
2137,June,2021,0
2137,July,2021,0
2137,August,2021,0
2137,September,2021,0
2137,October,2021,0
2137,November,2021,0
2137,December,2021,0
2137,January,2022,0
2137,February,2022,0
2137,March,2022,0
2137,April,2022,0
2137,May,2022,0
2137,June,2022,0
2137,July,2022,0
2137,August,2022,0
2137,September,2022,0
2137,October,2022,0
2137,November,2022,0
2137,December,2022,0
2138,November,2020,5883598
2138,December,2020,5842414
2138,January,2021,6066822
2138,February,2021,5790851
2138,March,2021,5980371
2138,April,2021,5943389
2138,May,2021,6346188
2138,June,2021,6360432
2138,July,2021,6466587
2138,August,2021,6019334
2138,September,2021,6227303
2138,October,2021,6667915
2138,November,2021,6895185
2138,December,2021,6898626
2138,January,2022,6723517
2138,February,2022,7012953
2138,March,2022,6812073
2138,April,2022,7539324
2138,May,2022,7052072
2138,June,2022,7136469
2138,July,2022,6551466
2138,August,2022,6793030
2138,September,2022,6712490
2138,October,2022,6545832
2138,November,2022,6118751
2138,December,2022,6238475
2139,December,2021,30261068
2139,January,2022,0
2139,February,2022,0
2139,March,2022,0
2139,April,2022,0
2139,May,2022,0
2139,June,2022,0
2139,July,2022,0
2139,August,2022,0
2139,September,2022,0
2139,October,2022,0
2139,November,2022,0
2139,December,2022,0
2140,November,2022,10349325
2140,December,2022,10393755
2141,December,2022,3334345
2142,January,2020,23424716
2142,February,2020,22418591
2142,March,2020,21821285
2142,April,2020,21821285
2142,May,2020,21923263
2142,June,2020,22877167
2142,July,2020,23252427
2142,August,2020,23521478
2142,September,2020,23686490
2142,October,2020,22042543
2142,November,2020,21821285
2142,December,2020,21824475
2142,January,2021,0
2142,February,2021,0
2142,March,2021,0
2142,April,2021,0
2142,May,2021,0
2142,June,2021,0
2142,July,2021,0
2142,August,2021,0
2142,September,2021,0
2142,October,2021,0
2142,November,2021,0
2142,December,2021,0
2142,January,2022,0
2142,February,2022,0
2142,March,2022,0
2142,April,2022,0
2142,May,2022,0
2142,June,2022,0
2142,July,2022,0
2142,August,2022,0
2142,September,2022,0
2142,October,2022,0
2142,November,2022,0
2142,December,2022,0
2143,December,2020,18160037
2143,January,2021,17349326
2143,February,2021,16720175
2143,March,2021,16942421
2143,April,2021,16720175
2143,May,2021,16818502
2143,June,2021,17247194
2143,July,2021,17347359
2143,August,2021,17348617
2143,September,2021,16801876
2143,October,2021,18077818
2143,November,2021,17924125
2143,December,2021,17207392
2143,January,2022,17560091
2143,February,2022,17849327
2143,March,2022,17854254
2143,April,2022,17770393
2143,May,2022,19055848
2143,June,2022,18626692
2143,July,2022,18975509
2143,August,2022,19504442
2143,September,2022,19857718
2143,October,2022,19267317
2143,November,2022,20094026
2143,December,2022,20749808
2144,July,2022,2751796
2144,August,2022,2997177
2144,September,2022,3069013
2144,October,2022,3115358
2144,November,2022,2999321
2144,December,2022,2979395
2145,February,2021,27724275
2145,March,2021,26891422
2145,April,2021,28077218
2145,May,2021,26754245
2145,June,2021,27365156
2145,July,2021,28184220
2145,August,2021,27609748
2145,September,2021,27747474
2145,October,2021,28199021
2145,November,2021,28563929
2145,December,2021,30164229
2145,January,2022,28747773
2145,February,2022,31530117
2145,March,2022,31702332
2145,April,2022,31822645
2145,May,2022,32196768
2145,June,2022,32757207
2145,July,2022,30638785
2145,August,2022,30231184
2145,September,2022,33094674
2145,October,2022,30885185
2145,November,2022,29313480
2145,December,2022,31520270
2146,May,2022,9372116
2146,June,2022,9369491
2146,July,2022,9139881
2146,August,2022,9209925
2146,September,2022,8993440
2146,October,2022,9001603
2146,November,2022,9082281
2146,December,2022,9153702
2147,August,2022,17703514
2147,September,2022,18685932
2147,October,2022,19051265
2147,November,2022,19824790
2147,December,2022,19762256
2148,October,2022,17224825
2148,November,2022,16634937
2148,December,2022,16095703
2149,June,2022,14678672
2149,July,2022,15114716
2149,August,2022,15312568
2149,September,2022,15089318
2149,October,2022,14577711
2149,November,2022,14048166
2149,December,2022,14273772
2150,January,2022,27841845
2150,February,2022,27469081
2150,March,2022,28161166
2150,April,2022,29663580
2150,May,2022,30870280
2150,June,2022,31085237
2150,July,2022,32281345
2150,August,2022,33153333
2150,September,2022,31505856
2150,October,2022,30128003
2150,November,2022,32224957
2150,December,2022,31446671
2151,November,2020,7192601
2151,December,2020,7390156
2151,January,2021,7413565
2151,February,2021,7039937
2151,March,2021,7363708
2151,April,2021,7678727
2151,May,2021,7130384
2151,June,2021,7329986
2151,July,2021,7375105
2151,August,2021,7710548
2151,September,2021,8356522
2151,October,2021,8325653
2151,November,2021,8653765
2151,December,2021,8626639
2151,January,2022,8780739
2151,February,2022,8695902
2151,March,2022,8082760
2151,April,2022,7977441
2151,May,2022,7976333
2151,June,2022,8111336
2151,July,2022,7856922
2151,August,2022,8146914
2151,September,2022,8243793
2151,October,2022,7744442
2151,November,2022,7905917
2151,December,2022,8299559
2152,July,2020,12490306
2152,August,2020,12876716
2152,September,2020,0
2152,October,2020,0
2152,November,2020,0
2152,December,2020,0
2152,January,2021,0
2152,February,2021,0
2152,March,2021,0
2152,April,2021,0
2152,May,2021,0
2152,June,2021,0
2152,July,2021,0
2152,August,2021,0
2152,September,2021,0
2152,October,2021,0
2152,November,2021,0
2152,December,2021,0
2152,January,2022,0
2152,February,2022,0
2152,March,2022,0
2152,April,2022,0
2152,May,2022,0
2152,June,2022,0
2152,July,2022,0
2152,August,2022,0
2152,September,2022,0
2152,October,2022,0
2152,November,2022,0
2152,December,2022,0
2153,March,2021,27934406
2153,April,2021,28387637
2153,May,2021,28288261
2153,June,2021,28164230
2153,July,2021,27737557
2153,August,2021,28604203
2153,September,2021,29563545
2153,October,2021,29834643
2153,November,2021,29769453
2153,December,2021,29239094
2153,January,2022,30992312
2153,February,2022,29779940
2153,March,2022,30841717
2153,April,2022,30979476
2153,May,2022,31354137
2153,June,2022,30107358
2153,July,2022,31017715
2153,August,2022,29874739
2153,September,2022,31959851
2153,October,2022,31104097
2153,November,2022,32230821
2153,December,2022,32469084
2154,September,2021,9268375
2154,October,2021,8614876
2154,November,2021,8748592
2154,December,2021,8479580
2154,January,2022,0
2154,February,2022,0
2154,March,2022,0
2154,April,2022,0
2154,May,2022,0
2154,June,2022,0
2154,July,2022,0
2154,August,2022,0
2154,September,2022,0
2154,October,2022,0
2154,November,2022,0
2154,December,2022,0
2155,July,2021,17140084
2155,August,2021,18293613
2155,September,2021,18331894
2155,October,2021,18302724
2155,November,2021,18741019
2155,December,2021,18827408
2155,January,2022,19453628
2155,February,2022,20152367
2155,March,2022,19967378
2155,April,2022,19307898
2155,May,2022,19434212
2155,June,2022,17879231
2155,July,2022,18596821
2155,August,2022,19967101
2155,September,2022,19089631
2155,October,2022,17933878
2155,November,2022,18523677
2155,December,2022,18111772
2156,March,2020,0
2156,April,2020,0
2156,May,2020,0
2156,June,2020,0
2156,July,2020,0
2156,August,2020,0
2156,September,2020,0
2156,October,2020,0
2156,November,2020,0
2156,December,2020,0
2156,January,2021,0
2156,February,2021,0
2156,March,2021,0
2156,April,2021,0
2156,May,2021,0
2156,June,2021,0
2156,July,2021,0
2156,August,2021,0
2156,September,2021,0
2156,October,2021,0
2156,November,2021,0
2156,December,2021,0
2156,January,2022,0
2156,February,2022,0
2156,March,2022,0
2156,April,2022,0
2156,May,2022,0
2156,June,2022,0
2156,July,2022,0
2156,August,2022,0
2156,September,2022,0
2156,October,2022,0
2156,November,2022,0
2156,December,2022,0
2157,June,2020,1710771
2157,July,2020,1733765
2157,August,2020,1669023
2157,September,2020,1677336
2157,October,2020,1698470
2157,November,2020,1755257
2157,December,2020,1688453
2157,January,2021,1662782
2157,February,2021,1617277
2157,March,2021,0
2157,April,2021,0
2157,May,2021,0
2157,June,2021,0
2157,July,2021,0
2157,August,2021,0
2157,September,2021,0
2157,October,2021,0
2157,November,2021,0
2157,December,2021,0
2157,January,2022,0
2157,February,2022,0
2157,March,2022,0
2157,April,2022,0
2157,May,2022,0
2157,June,2022,0
2157,July,2022,0
2157,August,2022,0
2157,September,2022,0
2157,October,2022,0
2157,November,2022,0
2157,December,2022,0
2158,November,2020,9624147
2158,December,2020,10050293
2158,January,2021,9415397
2158,February,2021,10121275
2158,March,2021,10332922
2158,April,2021,9810881
2158,May,2021,9727309
2158,June,2021,9818599
2158,July,2021,9980322
2158,August,2021,9868121
2158,September,2021,9495685
2158,October,2021,9755603
2158,November,2021,9876728
2158,December,2021,10237236
2158,January,2022,10540569
2158,February,2022,10548973
2158,March,2022,10693234
2158,April,2022,10365440
2158,May,2022,11127776
2158,June,2022,10945301
2158,July,2022,11103202
2158,August,2022,10573367
2158,September,2022,10550103
2158,October,2022,10298106
2158,November,2022,9688285
2158,December,2022,9683139
2159,August,2021,15397927
2159,September,2021,15885422
2159,October,2021,16330317
2159,November,2021,15840361
2159,December,2021,16054971
2159,January,2022,15087112
2159,February,2022,16377755
2159,March,2022,16926563
2159,April,2022,16342442
2159,May,2022,15604712
2159,June,2022,15510333
2159,July,2022,14686951
2159,August,2022,15794143
2159,September,2022,15510134
2159,October,2022,15374755
2159,November,2022,16152591
2159,December,2022,15962736
2160,June,2022,14425155
2160,July,2022,15654910
2160,August,2022,14608384
2160,September,2022,14249612
2160,October,2022,13948030
2160,November,2022,13915039
2160,December,2022,13915039
2161,February,2020,17705636
2161,March,2020,18299357
2161,April,2020,18221091
2161,May,2020,18184720
2161,June,2020,19340536
2161,July,2020,19197779
2161,August,2020,19208827
2161,September,2020,18988568
2161,October,2020,19287046
2161,November,2020,19630978
2161,December,2020,19824988
2161,January,2021,19543326
2161,February,2021,19711926
2161,March,2021,18335716
2161,April,2021,19020294
2161,May,2021,17757370
2161,June,2021,17067313
2161,July,2021,17710120
2161,August,2021,17963201
2161,September,2021,17948020
2161,October,2021,16652342
2161,November,2021,17133555
2161,December,2021,16652342
2161,January,2022,0
2161,February,2022,0
2161,March,2022,0
2161,April,2022,0
2161,May,2022,0
2161,June,2022,0
2161,July,2022,0
2161,August,2022,0
2161,September,2022,0
2161,October,2022,0
2161,November,2022,0
2161,December,2022,0
2162,April,2021,25443948
2162,May,2021,26460122
2162,June,2021,26974274
2162,July,2021,26072521
2162,August,2021,25770844
2162,September,2021,26326457
2162,October,2021,25746652
2162,November,2021,24738817
2162,December,2021,23865829
2162,January,2022,0
2162,February,2022,0
2162,March,2022,0
2162,April,2022,0
2162,May,2022,0
2162,June,2022,0
2162,July,2022,0
2162,August,2022,0
2162,September,2022,0
2162,October,2022,0
2162,November,2022,0
2162,December,2022,0
2163,June,2022,15331437
2163,July,2022,14555349
2163,August,2022,14820431
2163,September,2022,15159691
2163,October,2022,15562317
2163,November,2022,16130096
2163,December,2022,16310587
2164,May,2020,13718280
2164,June,2020,13784302
2164,July,2020,12896581
2164,August,2020,13186088
2164,September,2020,13488717
2164,October,2020,13546899
2164,November,2020,14078069
2164,December,2020,14398545
2164,January,2021,15067371
2164,February,2021,14798983
2164,March,2021,14640437
2164,April,2021,15580193
2164,May,2021,15339333
2164,June,2021,14534657
2164,July,2021,14085321
2164,August,2021,14441134
2164,September,2021,14695536
2164,October,2021,14558564
2164,November,2021,14679589
2164,December,2021,15495619
2164,January,2022,16069915
2164,February,2022,15494770
2164,March,2022,15185341
2164,April,2022,14879932
2164,May,2022,14501825
2164,June,2022,13520677
2164,July,2022,14808303
2164,August,2022,13729067
2164,September,2022,14848087
2164,October,2022,13216501
2164,November,2022,13692030
2164,December,2022,13132195
2165,March,2022,0
2165,April,2022,0
2165,May,2022,0
2165,June,2022,0
2165,July,2022,0
2165,August,2022,0
2165,September,2022,0
2165,October,2022,0
2165,November,2022,0
2165,December,2022,0
2166,February,2020,25302247
2166,March,2020,27105371
2166,April,2020,24707304
2166,May,2020,25741506
2166,June,2020,26892500
2166,July,2020,24702678
2166,August,2020,25980431
2166,September,2020,26483685
2166,October,2020,24591390
2166,November,2020,25105998
2166,December,2020,26030908
2166,January,2021,28109923
2166,February,2021,27404070
2166,March,2021,28389019
2166,April,2021,29425024
2166,May,2021,28214538
2166,June,2021,28437742
2166,July,2021,28759136
2166,August,2021,27188899
2166,September,2021,0
2166,October,2021,0
2166,November,2021,0
2166,December,2021,0
2166,January,2022,0
2166,February,2022,0
2166,March,2022,0
2166,April,2022,0
2166,May,2022,0
2166,June,2022,0
2166,July,2022,0
2166,August,2022,0
2166,September,2022,0
2166,October,2022,0
2166,November,2022,0
2166,December,2022,0
2167,June,2020,7294171
2167,July,2020,7419733
2167,August,2020,7233136
2167,September,2020,7968510
2167,October,2020,7576258
2167,November,2020,7764602
2167,December,2020,8092375
2167,January,2021,7865701
2167,February,2021,8587878
2167,March,2021,8096448
2167,April,2021,8086127
2167,May,2021,8126171
2167,June,2021,8070841
2167,July,2021,8377349
2167,August,2021,7936956
2167,September,2021,7640692
2167,October,2021,7359665
2167,November,2021,7592334
2167,December,2021,6920240
2167,January,2022,7170527
2167,February,2022,7365411
2167,March,2022,7220187
2167,April,2022,7096482
2167,May,2022,7221532
2167,June,2022,7151056
2167,July,2022,7464498
2167,August,2022,7775658
2167,September,2022,7298036
2167,October,2022,7090465
2167,November,2022,7135635
2167,December,2022,7777479
2168,November,2021,10998306
2168,December,2021,11133238
2168,January,2022,11392044
2168,February,2022,12341408
2168,March,2022,11782385
2168,April,2022,11360798
2168,May,2022,11302003
2168,June,2022,11195642
2168,July,2022,11588897
2168,August,2022,11873229
2168,September,2022,11385638
2168,October,2022,12082252
2168,November,2022,12400196
2168,December,2022,12477566
2169,May,2021,11593514
2169,June,2021,11301944
2169,July,2021,12212500
2169,August,2021,11576788
2169,September,2021,11495202
2169,October,2021,12323109
2169,November,2021,12324055
2169,December,2021,12070295
2169,January,2022,12377036
2169,February,2022,11986864
2169,March,2022,12325756
2169,April,2022,12191833
2169,May,2022,11692226
2169,June,2022,12439595
2169,July,2022,13427149
2169,August,2022,13010420
2169,September,2022,12997260
2169,October,2022,12984999
2169,November,2022,13283745
2169,December,2022,13399998
2170,August,2022,1593510
2170,September,2022,1629970
2170,October,2022,1582923
2170,November,2022,1481996
2170,December,2022,1470558
2171,January,2022,27218484
2171,February,2022,26453263
2171,March,2022,26612169
2171,April,2022,28863369
2171,May,2022,27914631
2171,June,2022,27189170
2171,July,2022,28141544
2171,August,2022,25866882
2171,September,2022,25971403
2171,October,2022,26705487
2171,November,2022,26420528
2171,December,2022,27033281
2172,December,2020,25457971
2172,January,2021,0
2172,February,2021,0
2172,March,2021,0
2172,April,2021,0
2172,May,2021,0
2172,June,2021,0
2172,July,2021,0
2172,August,2021,0
2172,September,2021,0
2172,October,2021,0
2172,November,2021,0
2172,December,2021,0
2172,January,2022,0
2172,February,2022,0
2172,March,2022,0
2172,April,2022,0
2172,May,2022,0
2172,June,2022,0
2172,July,2022,0
2172,August,2022,0
2172,September,2022,0
2172,October,2022,0
2172,November,2022,0
2172,December,2022,0
2173,July,2022,12416878
2173,August,2022,12473727
2173,September,2022,12559964
2173,October,2022,12627067
2173,November,2022,12357212
2173,December,2022,12153850
2174,August,2020,23488106
2174,September,2020,24279880
2174,October,2020,24403550
2174,November,2020,23860983
2174,December,2020,22424618
2174,January,2021,0
2174,February,2021,0
2174,March,2021,0
2174,April,2021,0
2174,May,2021,0
2174,June,2021,0
2174,July,2021,0
2174,August,2021,0
2174,September,2021,0
2174,October,2021,0
2174,November,2021,0
2174,December,2021,0
2174,January,2022,0
2174,February,2022,0
2174,March,2022,0
2174,April,2022,0
2174,May,2022,0
2174,June,2022,0
2174,July,2022,0
2174,August,2022,0
2174,September,2022,0
2174,October,2022,0
2174,November,2022,0
2174,December,2022,0
2175,May,2021,25306871
2175,June,2021,25445055
2175,July,2021,24819750
2175,August,2021,26008019
2175,September,2021,26816379
2175,October,2021,26418063
2175,November,2021,25042143
2175,December,2021,26919924
2175,January,2022,27270789
2175,February,2022,27953232
2175,March,2022,26544179
2175,April,2022,26898283
2175,May,2022,26966567
2175,June,2022,26095824
2175,July,2022,26743851
